id,host_id,host_since,host_response_time,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,property_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
10813593,55511380,1/21/2016,within a few hours,t,1,t,t,Entire residential home,4,2 baths,2,2,$195.00 ,3,1125,16,23,33,111,87,16,1,5,5,4.99,4.99,4.88,4.94,2
10822746,56037377,1/25/2016,within an hour,f,6,t,f,Entire residential home,6,2.5 baths,3,4,$264.00 ,2,1125,12,22,25,37,63,21,1,5,4.98,5,4.97,5,4.95,0.94
10882352,31761838,4/22/2015,within an hour,f,0,t,t,Entire rental unit,4,1 bath,3,,$125.00 ,30,1125,30,60,90,365,11,0,0,4.45,4.55,4.82,5,4.45,4.73,0.16
10882528,56271422,1/26/2016,within a few hours,t,1,t,t,Entire residential home,8,3 baths,4,4,$350.00 ,3,1125,12,32,60,305,145,18,2,4.96,4.95,4.99,4.95,4.85,4.93,2.34
10905342,22681656,10/18/2014,a few days or more,t,1,t,f,Entire residential home,6,2 baths,3,3,$220.00 ,3,1125,0,0,0,0,122,4,0,4.92,4.97,4.87,4.97,4.92,4.87,1.82
10922772,56617940,1/29/2016,within an hour,t,1,t,t,Entire rental unit,4,1 bath,1,1,$99.00 ,1,1125,5,18,47,286,349,78,4,4.94,4.95,4.87,4.98,4.95,4.91,8.4
11242460,8563867,9/1/2013,within an hour,t,3,t,t,Entire residential home,2,1 bath,1,1,$92.00 ,2,30,4,14,40,117,312,44,6,4.95,4.98,4.98,4.99,4.88,4.91,5.03
11271732,55680739,1/22/2016,within an hour,t,17,t,t,Entire condominium (condo),6,2 baths,2,3,$150.00 ,5,7,0,0,0,0,2,0,0,5,4,5,5,5,5,0.03
11376132,43724872,9/8/2015,within a few hours,f,1,t,f,Entire residential home,10,3 baths,4,6,$711.00 ,3,1125,13,29,57,265,41,5,1,5,5,5,4.93,4.97,4.85,0.64
11419603,39839266,7/28/2015,within an hour,t,13,t,t,Entire townhouse,8,2 baths,3,5,$312.00 ,3,1000,22,48,78,176,129,10,0,4.72,4.8,4.88,4.94,4.51,4.65,4.06
11449809,60197312,2/24/2016,within an hour,t,2,t,t,Entire residential home,6,1 bath,2,2,$149.00 ,2,28,23,53,83,166,186,13,1,4.89,4.88,4.85,4.95,4.51,4.77,2.72
11592801,4605202,1/6/2013,within an hour,t,5,t,t,Entire residential home,12,3 baths,5,10,$430.00 ,3,30,15,35,62,295,130,18,2,4.76,4.8,4.85,4.86,4.74,4.68,2.09
11689240,15314299,5/9/2014,within an hour,t,1,t,t,Entire residential home,4,1 bath,2,2,$98.00 ,2,1125,8,16,23,208,160,33,3,4.86,4.93,4.84,4.97,4.91,4.87,2.39
11731129,50825426,12/8/2015,within an hour,f,3,t,t,Entire condominium (condo),8,2 baths,2,3,$258.00 ,1,30,9,31,53,285,229,59,7,4.59,4.8,4.82,4.83,4.93,4.64,4.23
11971384,33318374,5/13/2015,within an hour,t,2,t,t,Entire cottage,4,1 bath,2,4,$91.00 ,1,1125,5,17,34,240,317,66,4,4.7,4.84,4.77,4.8,4.8,4.71,5.27
12027463,64365837,3/24/2016,within an hour,t,61,t,t,Entire rental unit,2,1 bath,,1,$81.00 ,1,1125,19,46,72,250,474,102,8,4.83,4.89,4.89,4.94,4.77,4.81,8.79
12171050,48879483,11/12/2015,within an hour,f,3,t,t,Entire residential home,6,1 bath,2,2,$60.00 ,1,1125,3,8,22,216,265,45,2,4.47,4.52,4.52,4.95,4.62,4.53,3.94
12173900,6584454,5/26/2013,within an hour,f,1,t,t,Entire residential home,6,1 bath,2,3,$179.00 ,1,1125,21,51,81,81,145,6,1,4.72,4.67,4.61,4.86,4.55,4.68,2.67
12405884,63427992,3/17/2016,within an hour,t,1,t,t,Entire residential home,6,2 baths,3,4,$261.00 ,3,1125,15,37,63,63,101,12,2,4.91,4.94,4.99,4.91,4.87,4.89,2.25
12570000,67193107,4/14/2016,within an hour,f,1,t,f,Entire rental unit,4,1 bath,1,1,$145.00 ,1,1125,5,18,48,124,179,29,2,4.81,4.89,4.79,4.97,4.93,4.8,5.71
12630546,9288450,10/7/2013,within an hour,f,42,t,t,Entire condominium (condo),4,1 bath,1,2,$108.00 ,1,1125,12,42,68,68,228,26,1,4.67,4.79,4.76,4.72,4.88,4.64,3.92
12777156,69522096,4/29/2016,within an hour,t,2,t,t,Entire rental unit,4,1 bath,1,2,$101.00 ,2,60,10,32,49,114,139,20,2,4.95,4.97,4.96,4.97,4.71,4.94,2.23
12831062,12085204,2/9/2014,within an hour,f,3,t,t,Entire rental unit,5,1 bath,2,3,$97.00 ,2,1125,13,36,65,285,257,44,4,4.89,4.93,4.86,4.96,4.89,4.87,4.16
12903942,48882251,11/12/2015,within an hour,t,5,t,t,Entire residential home,4,1 bath,2,2,$185.00 ,2,1125,22,29,29,29,36,3,1,4.86,4.78,4.64,4.83,4.69,4.71,0.65
12914039,43233300,9/3/2015,within an hour,f,5,t,t,Entire condominium (condo),4,1 bath,1,1,$229.00 ,1,30,12,39,69,150,165,31,3,4.84,4.9,4.82,4.87,4.99,4.84,2.7
12988138,4900663,1/29/2013,within an hour,t,2,t,t,Entire rental unit,2,1 bath,1,2,$85.00 ,2,30,0,0,0,0,144,27,4,4.94,4.92,4.97,4.93,4.96,4.93,4.56
13025396,9288450,10/7/2013,within an hour,f,42,t,t,Entire rental unit,4,1 bath,1,2,$112.00 ,1,365,13,36,62,62,312,41,1,4.58,4.7,4.66,4.69,4.89,4.62,6.01
13300108,75106990,5/31/2016,within an hour,t,2,t,t,Entire residential home,5,1 bath,2,3,$105.00 ,3,365,6,14,44,44,140,35,3,4.86,4.91,4.93,4.9,4.81,4.82,2.31
13447987,24926274,12/17/2014,within a few hours,f,1,t,t,Entire residential home,4,1 bath,2,2,$300.00 ,30,1125,30,60,90,90,3,0,0,0,,,,,,0.05
13488549,72934416,5/19/2016,within an hour,t,2,t,f,Entire residential home,6,2 baths,3,8,$300.00 ,2,1125,22,52,81,353,87,9,0,4.69,4.74,4.77,4.94,4.06,4.73,1.36
13544410,77936601,6/15/2016,within an hour,f,9,t,t,Entire residential home,6,2 baths,3,4,$289.00 ,2,10,30,60,90,358,28,1,0,4.82,4.93,4.79,4.86,4.71,4.82,0.5
13556246,16368076,6/4/2014,within a few hours,f,1,t,t,Entire residential home,4,1 bath,2,4,$98.00 ,2,30,6,19,45,277,174,16,0,4.66,4.73,4.32,4.78,4.76,4.8,3.05
13590101,77936601,6/15/2016,within an hour,f,9,t,t,Entire residential home,4,1.5 baths,2,2,$192.00 ,2,10,28,58,88,178,31,8,1,4.9,5,4.87,5,4.77,4.9,0.64
13615162,35565162,6/11/2015,within an hour,f,0,t,t,Entire condominium (condo),3,1 bath,1,1,$55.00 ,30,1125,0,0,28,271,67,0,0,4.69,4.84,4.72,4.88,4.88,4.8,1.08
13623341,63552262,3/18/2016,within an hour,t,4,t,f,Entire residential home,8,2 baths,4,7,$389.00 ,3,1125,16,37,67,301,61,7,0,4.7,4.82,4.67,4.95,4.7,4.73,1.29
13625479,31103787,4/12/2015,within an hour,t,1,t,t,Entire residential home,4,1 bath,1,1,$77.00 ,3,1125,7,9,9,9,104,12,1,4.89,4.9,4.96,4.96,4.62,4.77,2.15
13653810,27284037,2/5/2015,within an hour,f,1,t,f,Entire rental unit,4,1 bath,2,2,$84.00 ,2,1125,4,4,4,4,115,6,5,4.71,4.79,4.78,4.94,4.29,4.77,1.91
13827256,58189075,2/10/2016,within an hour,f,5,t,t,Entire rental unit,6,2 baths,2,3,$116.00 ,3,30,10,20,20,20,159,15,3,4.74,4.84,4.67,4.89,4.91,4.79,3.01
13879893,82134592,7/6/2016,within an hour,t,1,t,f,Entire rental unit,4,1 bath,2,3,$100.00 ,3,1125,4,17,47,47,168,23,4,4.89,4.9,4.93,4.91,4.84,4.93,4.26
13893464,51416309,12/15/2015,within an hour,t,1,t,f,Entire residential home,4,1 bath,2,2,$102.00 ,2,1125,6,13,31,231,200,23,3,4.93,4.93,4.93,4.94,4.89,4.89,3.8
13912798,81181401,7/1/2016,within an hour,f,1,t,f,Entire rental unit,4,1 bath,2,3,$89.00 ,3,1125,8,25,49,122,42,11,0,4.44,4.78,4.56,4.83,4.46,4.54,0.89
13969641,74171211,5/26/2016,within an hour,f,4,t,f,Entire residential home,6,2 baths,3,4,$258.00 ,2,120,15,29,59,181,87,16,3,4.62,4.77,4.62,4.94,4.94,4.68,1.4
14050817,39727368,7/27/2015,within an hour,t,4,t,t,Entire rental unit,4,1 bath,2,2,$125.00 ,30,1125,0,0,0,0,41,0,0,4.59,4.78,4.85,4.76,4.95,4.78,0.66
14175779,83093659,7/11/2016,within an hour,t,1,t,t,Entire guesthouse,2,1 bath,1,1,$81.00 ,2,120,9,27,57,127,210,40,5,4.98,4.97,5,4.99,4.9,4.91,6.45
14220686,410446,2/25/2011,within an hour,t,1,t,t,Entire rental unit,2,1 bath,1,1,$75.00 ,1,1125,4,12,31,31,314,19,4,4.91,4.96,4.94,4.99,4.72,4.94,10.41
14358605,574998,5/10/2011,within an hour,t,1,t,f,Entire rental unit,3,1 bath,1,2,$98.00 ,2,27,4,6,6,42,318,45,3,4.97,4.98,4.97,4.94,4.9,4.97,5.25
14371533,7319703,7/6/2013,within an hour,f,5,t,t,Entire rental unit,6,1 bath,2,2,$115.00 ,1,365,16,43,73,320,238,26,2,4.83,4.88,4.89,4.98,4.85,4.79,5.01
14421993,48882251,11/12/2015,within an hour,t,5,t,t,Entire residential home,8,2 baths,4,4,$266.00 ,2,1125,22,29,29,29,49,9,0,4.86,4.9,4.82,4.94,4.84,4.8,0.97
14450563,39839266,7/28/2015,within an hour,t,13,t,t,Entire condominium (condo),4,1 bath,1,2,$131.00 ,3,1000,17,47,77,186,48,0,0,4.73,4.79,4.94,4.88,4.85,4.56,0.87
14490073,75106990,5/31/2016,within an hour,t,2,t,t,Entire residential home,5,1 bath,2,3,$108.00 ,2,1125,5,8,34,34,126,28,4,4.81,4.87,4.93,4.97,4.86,4.83,2.89
14518585,89699093,8/13/2016,within an hour,f,1,t,t,Entire villa,6,1 bath,3,3,$107.00 ,2,90,18,47,69,312,144,12,1,4.92,4.97,4.92,4.99,4.64,4.88,2.55
14584329,77936601,6/15/2016,within an hour,f,9,t,t,Entire residential home,10,3.5 baths,5,6,$750.00 ,2,30,28,58,88,356,8,3,0,4.75,5,5,5,5,5,0.15
14606448,39839266,7/28/2015,within an hour,t,13,t,t,Entire residential home,6,1 bath,2,3,$154.00 ,3,1000,23,53,83,176,75,11,1,4.65,4.64,4.85,4.87,4.55,4.67,1.55
14671767,1405952,11/14/2011,within an hour,f,13,t,t,Entire rental unit,4,1 bath,1,2,$61.00 ,1,365,15,35,63,283,10,2,0,4,3.8,4.3,4.1,4.22,4.11,0.29
14707719,90876851,8/19/2016,within an hour,t,8,t,t,Entire rental unit,6,2 baths,2,3,$197.00 ,1,1125,14,41,68,314,241,42,5,4.76,4.78,4.62,4.89,4.88,4.69,4.4
14838397,92828245,8/31/2016,within an hour,t,2,t,t,Entire cottage,5,1 bath,2,2,$146.00 ,2,14,0,15,45,103,140,6,0,4.93,4.91,4.96,4.96,4.8,4.88,2.36
14867691,4199971,11/20/2012,within an hour,t,1,t,t,Entire residential home,2,1 bath,1,1,$175.00 ,1,90,2,10,27,254,329,86,6,4.95,4.97,4.98,5,4.94,4.85,31.14
14885637,12683361,3/1/2014,within an hour,t,1,t,t,Entire residential home,4,1 bath,2,2,$86.00 ,2,120,9,31,61,146,124,16,2,4.78,4.85,4.74,4.96,4.66,4.83,2.55
14929451,12031586,2/7/2014,within an hour,t,1,t,t,Entire guesthouse,2,1 bath,1,1,$89.00 ,2,1125,11,39,69,326,201,36,6,4.86,4.93,4.78,4.88,4.92,4.85,4.49
15027617,93730589,9/5/2016,within an hour,t,2,t,t,Entire condominium (condo),2,1 bath,1,1,$121.00 ,2,14,4,20,50,62,158,33,4,4.86,4.97,4.91,4.91,4.91,4.85,3.94
15128563,95905119,9/19/2016,within an hour,t,4,t,t,Entire rental unit,4,2 baths,2,2,$295.00 ,30,1125,0,0,0,0,32,0,0,4.91,4.94,4.94,5,4.81,4.72,0.72
15159795,96177274,9/21/2016,within an hour,t,1,t,t,Entire condominium (condo),4,1 bath,1,1,$50.00 ,30,1125,0,0,8,255,128,4,0,4.6,4.76,4.58,4.91,4.94,4.79,2.92
15204241,44500106,9/18/2015,within a day,f,1,t,t,Entire residential home,6,2.5 baths,3,3,"$1,100.00 ",30,30,30,60,90,90,4,0,0,5,5,5,5,5,5,0.07
15279327,323664718,1/2/2020,within an hour,t,34,t,t,Entire residential home,10,2.5 baths,3,10,$532.00 ,1,60,0,7,37,113,75,15,0,4.73,4.68,4.81,4.92,4.53,4.6,1.33
15282223,53588487,1/6/2016,within an hour,t,3,t,t,Entire residential home,4,1 bath,2,2,$150.00 ,3,1125,25,47,71,321,47,17,2,4.87,4.91,4.89,4.98,4.7,4.77,1.31
15355247,97854792,10/3/2016,within an hour,f,3,t,t,Entire rental unit,4,2 baths,2,3,$193.00 ,2,30,11,19,31,67,204,30,4,4.73,4.89,4.75,4.76,4.94,4.8,4.8
15358307,45441871,9/30/2015,within an hour,t,12,t,t,Entire serviced apartment,4,3 baths,2,2,$442.00 ,1,1125,18,43,68,315,84,10,1,4.86,4.87,4.91,4.96,4.87,4.83,4.65
15361763,98072326,10/4/2016,within an hour,t,2,t,t,Entire residential home,6,2 baths,3,4,$246.00 ,2,1125,16,28,45,250,179,21,2,4.94,4.99,4.92,4.99,4.82,4.88,3.12
15394225,11362234,1/16/2014,within an hour,t,16,t,t,Entire residential home,8,4 baths,4,6,$263.00 ,2,365,14,44,72,240,77,22,1,4.84,4.91,4.83,4.91,4.88,4.74,3.83
15481328,99388631,10/12/2016,within a day,f,2,t,f,Entire residential home,12,2 baths,3,8,$247.00 ,30,365,6,36,66,341,103,0,0,4.57,4.65,4.53,4.87,4.23,4.65,2.68
15482661,83319766,7/12/2016,within an hour,f,3,t,t,Entire residential home,2,1 bath,,1,$81.00 ,2,30,14,31,31,31,156,35,1,4.81,4.85,4.77,4.9,4.59,4.76,2.76
15483085,83319766,7/12/2016,within an hour,f,3,t,t,Entire residential home,2,1 bath,1,,$81.00 ,2,30,16,16,16,16,141,24,2,4.8,4.94,4.9,4.87,4.67,4.8,2.48
15485563,99430572,10/12/2016,within an hour,f,34,t,f,Entire rental unit,2,1 bath,1,1,$193.00 ,2,1125,24,51,81,81,84,10,1,4.52,4.83,4.77,4.19,4.9,4.61,1.52
15485919,99430572,10/12/2016,within an hour,f,34,t,f,Entire rental unit,4,2 baths,2,4,$450.00 ,2,1125,27,57,87,87,59,8,0,4.78,4.95,4.83,4.14,4.95,4.56,1.79
15494629,6489256,5/20/2013,within an hour,t,64,t,t,Entire condominium (condo),4,1 bath,1,2,$249.00 ,3,7,0,0,0,0,7,0,0,5,5,5,5,5,5,0.13
15497335,6489256,5/20/2013,within an hour,t,64,t,t,Entire condominium (condo),4,1 bath,,2,$299.00 ,3,3,0,0,0,0,3,0,0,5,5,5,5,5,5,0.05
15498495,95905119,9/19/2016,within an hour,t,4,t,t,Entire rental unit,6,2.5 baths,3,3,$409.00 ,30,1125,0,0,0,0,49,0,0,4.94,4.98,4.96,4.98,4.86,4.86,0.8
15510081,96971329,9/27/2016,within a few hours,t,2,t,f,Entire rental unit,6,1 bath,2,3,$200.00 ,30,1125,0,0,4,272,39,0,0,5,4.95,5,4.97,4.82,5,0.64
15541586,39839266,7/28/2015,within an hour,t,13,t,t,Entire cottage,6,1 bath,2,3,$251.00 ,3,1000,25,55,81,180,74,16,3,4.76,4.85,4.91,4.97,4.89,4.81,1.69
15585181,83319766,7/12/2016,within an hour,f,3,t,t,Entire residential home,6,1 bath,3,4,$207.00 ,2,30,19,49,49,49,165,36,0,4.7,4.77,4.75,4.85,4.39,4.71,15.97
15613263,100667112,10/21/2016,within an hour,t,1,t,t,Entire guest suite,2,1 bath,,,$48.00 ,1,1125,5,6,31,31,407,81,4,4.83,4.92,4.87,4.95,4.78,4.87,7.37
15616538,83319766,7/12/2016,within an hour,f,3,t,t,Entire residential home,6,1 bath,2,3,$123.00 ,2,30,15,43,43,43,183,37,1,4.79,4.86,4.84,4.87,4.48,4.73,19.26
15616909,64823547,3/28/2016,within an hour,t,30,t,t,Entire residential home,6,2 baths,3,4,$119.00 ,1,1125,0,11,20,53,294,41,1,4.93,4.95,4.94,5,4.94,4.88,5.18
15700094,4900663,1/29/2013,within an hour,t,2,t,t,Entire residential home,6,2.5 baths,3,3,$232.00 ,3,1125,0,4,31,290,2,0,0,5,5,5,5,5,5,0.03
15797073,4605202,1/6/2013,within an hour,t,5,t,t,Entire residential home,10,2.5 baths,5,7,$594.00 ,2,30,23,45,73,323,80,11,0,4.74,4.63,4.75,4.86,4.81,4.56,1.42
15817297,287733,11/15/2010,within an hour,f,3,t,t,Entire residential home,3,1 bath,2,2,$147.00 ,4,1125,2,2,2,2,150,15,1,4.85,4.89,4.83,4.9,4.87,4.8,4.39
15834364,102536401,11/4/2016,within an hour,f,1,t,t,Entire residential home,8,2 baths,4,7,$150.00 ,30,1125,30,60,86,335,99,1,0,4.77,4.84,4.74,4.93,4.45,4.72,1.64
15938807,97320777,9/29/2016,within an hour,f,6,t,t,Entire rental unit,5,1 bath,1,3,$97.00 ,1,90,20,43,73,311,160,0,0,4.71,4.78,4.72,4.96,4.94,4.78,2.85
15956491,9622671,10/24/2013,within a few hours,t,2,t,t,Entire residential home,4,1 bath,2,2,$96.00 ,31,365,0,0,0,0,3,0,0,3,3,3,3,4,3,0.05
15968099,99430572,10/12/2016,within an hour,f,34,t,f,Entire rental unit,2,1 bath,1,2,$250.00 ,2,1125,12,12,12,12,60,8,1,4.42,4.68,4.53,3.97,4.78,4.45,1.36
15968219,99430572,10/12/2016,within an hour,f,34,t,f,Entire rental unit,2,1 bath,1,2,$180.00 ,2,1125,24,51,81,81,79,10,2,4.6,4.83,4.85,4.15,4.94,4.63,1.68
15968321,99430572,10/12/2016,within an hour,f,34,t,f,Entire rental unit,2,1 bath,1,2,$180.00 ,2,1125,9,14,14,14,79,14,0,4.68,4.85,4.81,4.47,4.95,4.68,1.62
16027665,45441871,9/30/2015,within an hour,t,12,t,t,Entire serviced apartment,6,3 baths,3,3,$532.00 ,1,1125,14,36,63,320,57,8,1,4.72,4.88,4.75,4.98,4.84,4.72,1.05
16027863,45441871,9/30/2015,within an hour,t,12,t,t,Entire serviced apartment,6,3 baths,3,3,$611.00 ,1,1125,17,47,77,334,104,12,0,4.8,4.89,4.8,4.9,4.93,4.7,1.85
16027956,45441871,9/30/2015,within an hour,t,12,t,t,Entire serviced apartment,6,3 baths,3,3,$552.00 ,1,1125,17,37,65,289,65,5,1,4.86,4.94,4.83,4.94,4.89,4.8,1.16
16028030,45441871,9/30/2015,within an hour,t,12,t,t,Entire serviced apartment,6,2 baths,3,3,$632.00 ,1,1125,23,47,74,330,96,11,0,4.83,4.98,4.86,4.96,4.98,4.71,1.63
16028086,45441871,9/30/2015,within an hour,t,12,t,t,Entire serviced apartment,10,4 baths,4,4,$764.00 ,1,1125,0,0,3,244,141,8,0,4.94,4.95,4.89,4.98,4.94,4.76,2.97
16028160,45441871,9/30/2015,within an hour,t,12,t,t,Entire serviced apartment,10,4 baths,4,4,$792.00 ,1,1125,22,36,55,300,84,11,0,4.94,4.98,4.95,4.96,4.98,4.72,1.56
16054828,37625340,7/5/2015,within an hour,f,5,t,t,Entire residential home,2,1 bath,1,1,$136.00 ,2,1125,0,5,35,125,76,2,1,4.8,4.88,4.8,4.92,4.33,4.69,1.38
16070071,104694580,11/21/2016,within an hour,t,1,t,f,Entire guest suite,2,1 bath,1,1,$95.00 ,2,1125,2,9,32,32,153,24,2,4.96,4.98,4.98,4.98,4.89,4.97,7.13
16106449,74171211,5/26/2016,within an hour,f,4,t,f,Entire residential home,6,2 baths,3,4,$254.00 ,2,120,9,36,61,204,63,14,3,4.84,4.86,4.87,4.94,4.97,4.75,1.49
16137505,105282976,11/27/2016,within an hour,f,1,t,t,Entire residential home,16,3 baths,6,12,$411.00 ,3,1125,16,32,50,90,81,3,0,5,4.99,4.98,4.89,4.9,4.88,1.43
16177259,74171211,5/26/2016,within an hour,f,4,t,f,Entire residential home,10,4 baths,6,9,$600.00 ,30,1125,6,20,45,159,4,0,0,5,4,4,4,4,4.5,0.07
16204328,323664718,1/2/2020,within an hour,t,34,t,t,Entire residential home,10,3 baths,5,10,$500.00 ,1,60,15,35,61,128,103,17,2,4.82,4.83,4.75,4.93,4.79,4.77,1.81
16226441,97320777,9/29/2016,within an hour,f,6,t,t,Entire rental unit,2,1 bath,1,1,$71.00 ,1,110,12,38,68,332,275,51,4,4.63,4.71,4.59,4.88,4.87,4.57,5.22
16239826,323664718,1/2/2020,within an hour,t,34,t,t,Entire rental unit,8,2 baths,4,8,$517.00 ,1,60,6,31,61,127,108,6,0,4.89,4.97,4.87,4.93,4.81,4.77,4.68
16256231,12942382,3/9/2014,within an hour,f,2,t,t,Entire residential home,2,1 bath,1,1,$88.00 ,1,1125,11,36,62,68,144,22,1,4.63,4.8,4.49,4.86,4.9,4.71,4.39
16325965,106858159,12/10/2016,within an hour,f,2,t,f,Entire residential home,8,2 baths,3,3,$168.00 ,2,1125,17,40,70,160,33,7,1,4.76,4.88,4.76,5,4.91,4.82,1.59
16325966,106858159,12/10/2016,within an hour,f,2,t,f,Entire residential home,8,2.5 baths,4,5,$196.00 ,2,1125,18,43,73,159,66,19,2,4.52,4.74,4.58,4.92,4.73,4.62,1.3
16364298,323664718,1/2/2020,within an hour,t,34,t,t,Entire rental unit,8,2 baths,4,7,$687.00 ,1,60,13,39,69,161,110,25,0,4.87,4.87,4.83,4.96,4.88,4.85,1.96
16477860,108164372,12/22/2016,within an hour,t,1,t,t,Entire condominium (condo),2,1 bath,1,1,$179.00 ,3,1125,14,26,52,279,72,19,4,4.93,4.87,4.78,4.97,5,4.92,1.24
16478007,108165373,12/22/2016,within a day,f,2,t,f,Entire rental unit,4,1.5 baths,2,2,$70.00 ,30,1125,2,27,27,78,60,4,0,4.95,4.95,4.88,4.98,4.87,4.9,1.82
16496122,7485374,7/14/2013,within a few hours,t,4,t,f,Entire residential home,6,2 baths,3,3,$340.00 ,1,1125,0,1,1,1,85,19,4,4.96,4.99,4.96,4.96,4.87,4.93,1.9
16544312,87247967,8/1/2016,within an hour,t,1,t,t,Entire residential home,6,2 baths,2,3,$135.00 ,2,1125,5,13,14,14,79,17,2,4.96,4.96,4.95,4.99,4.87,4.9,1.4
16547330,774950,7/4/2011,within an hour,t,5,t,t,Entire residential home,12,6.5 baths,6,6,$916.00 ,1,1125,9,27,52,262,117,12,1,4.97,4.95,4.9,4.94,4.9,4.86,2.76
16561799,50199437,11/30/2015,within an hour,t,2,t,f,Entire residential home,6,2 baths,3,3,$189.00 ,30,150,0,0,0,152,76,4,0,4.92,4.95,4.95,5,4.65,4.95,1.58
16588106,99430572,10/12/2016,within an hour,f,34,t,f,Entire rental unit,2,1 bath,1,3,$122.00 ,2,1125,10,10,10,10,89,22,2,4.71,4.78,4.78,4.38,4.95,4.67,2.02
16604028,38753675,7/17/2015,within an hour,t,1,t,t,Entire residential home,2,1 bath,1,1,$83.00 ,1,1125,8,8,8,8,244,56,1,4.86,4.9,4.88,4.97,4.62,4.77,8.41
16621323,109738215,1/3/2017,within a few hours,f,1,t,t,Entire rental unit,6,1 bath,2,2,$144.00 ,30,30,30,60,90,363,45,5,0,4.78,4.87,4.87,5,4.73,4.78,0.8
16637675,99430572,10/12/2016,within an hour,f,34,t,f,Entire rental unit,2,1 bath,1,3,$200.00 ,2,1125,12,12,12,12,63,8,2,4.65,4.71,4.7,4.39,4.8,4.56,1.19
16637750,99430572,10/12/2016,within an hour,f,34,t,f,Entire rental unit,2,1 bath,1,3,$215.00 ,2,1125,14,14,14,14,63,4,0,4.75,4.89,4.87,4.06,4.94,4.71,1.4
16646171,6644791,5/29/2013,within an hour,t,0,t,t,Entire residential home,6,2 baths,2,4,$203.00 ,2,8,20,23,51,122,131,14,3,4.95,4.97,4.98,4.97,4.96,4.93,2.69
16693872,99430572,10/12/2016,within an hour,f,34,t,f,Entire loft,4,2 baths,2,5,$400.00 ,2,25,18,18,18,18,41,3,0,4.73,4.83,4.85,4.24,4.98,4.54,0.93
16712046,99430572,10/12/2016,within an hour,f,34,t,f,Entire rental unit,2,1 bath,1,2,$200.00 ,2,1125,10,11,11,11,68,6,0,4.76,4.9,4.74,4.43,4.98,4.67,1.4
16741942,14485761,4/19/2014,within an hour,t,2,t,t,Entire loft,2,1 bath,1,1,$86.00 ,1,30,5,22,52,52,268,42,5,4.9,4.96,4.84,4.98,4.95,4.88,7.12
16743094,99430572,10/12/2016,within an hour,f,34,t,f,Entire rental unit,2,1 bath,1,2,$199.00 ,2,25,27,55,85,85,67,6,1,4.69,4.93,4.75,4.3,4.94,4.72,1.41
16754692,99430572,10/12/2016,within an hour,f,34,t,f,Entire rental unit,2,1 bath,1,2,$220.00 ,2,25,13,13,13,13,75,11,1,4.75,4.92,4.85,4.37,4.97,4.64,1.44
16780882,108918514,12/28/2016,within an hour,t,1,t,t,Entire guest suite,4,1 bath,1,1,$55.00 ,2,365,5,5,5,79,213,17,3,4.84,4.91,4.87,4.93,4.81,4.81,4.21
16789000,66925019,4/12/2016,within an hour,t,19,t,t,Entire residential home,8,2 baths,4,7,$235.00 ,2,1125,16,42,72,72,113,14,0,4.86,4.88,4.84,4.98,4.77,4.85,4.93
16827320,44368667,9/16/2015,within an hour,t,1,t,t,Entire residential home,4,1 bath,2,2,$194.00 ,3,30,0,0,0,99,167,19,0,4.97,4.99,4.97,5,4.81,4.93,3.8
16844319,37614659,7/5/2015,within an hour,t,10,t,t,Entire rental unit,4,2 baths,2,2,$145.00 ,2,1125,7,14,22,212,234,45,5,4.95,4.95,4.97,4.94,4.92,4.87,6.45
16844584,99430572,10/12/2016,within an hour,f,34,t,f,Entire rental unit,2,1 bath,,1,$99.00 ,3,25,7,7,7,7,112,18,1,4.62,4.78,4.75,4.51,4.96,4.74,2.38
16855481,8118306,8/12/2013,within an hour,t,41,t,t,Entire guesthouse,4,1 bath,2,2,$375.00 ,31,1125,30,60,90,100,29,0,0,4.79,5,4.66,5,5,4.72,0.51
16856148,8118306,8/12/2013,within an hour,t,41,t,t,Entire guesthouse,4,1 bath,2,2,$350.00 ,31,1125,30,60,90,100,16,0,0,4.69,4.75,4.5,4.94,4.75,4.63,0.33
16861554,112344916,1/20/2017,within an hour,f,2,t,t,Entire guesthouse,4,1 bath,1,3,$69.00 ,7,1125,2,2,2,2,161,13,2,4.93,4.91,4.94,4.97,4.82,4.9,4.07
16873673,4763702,1/19/2013,within an hour,f,3,t,t,Entire residential home,10,2 baths,3,3,$300.00 ,2,90,25,53,83,346,100,13,1,4.53,4.69,4.45,4.22,4.25,4.51,1.72
16883174,112583634,1/21/2017,within an hour,t,1,t,t,Entire rental unit,2,1 bath,1,1,$89.00 ,4,1125,8,8,8,8,187,14,3,4.97,4.97,4.94,4.99,4.97,4.96,7.27
16928826,5576321,3/22/2013,within a few hours,f,3,t,t,Entire residential home,4,2 baths,2,5,$159.00 ,30,30,3,4,9,69,90,1,0,4.54,4.79,4.54,4.7,4.81,4.69,1.79
